Title,Author,Main Genre,Sub Genre,Type,Rating,No. of People rated,Price,Number of Sub-genres
A Handbook of Spiritual Medicine,Ibn Daud,Religion,Islam,Hardcover,4.8,142.0,58.18,12
The Holy Quran (Arabic),Baab as salaam,Religion,Islam,Hardcover,4.5,387.0,12.08,12
Quran With Urdu Translation[English Words],Maulana Muhammad Junaagadi,Religion,Islam,Hardcover,4.5,38.0,24.21,12
Aurangzeb (PB): The Man and the Myth,Audrey Truschke,Religion,Islam,Paperback,4.3,1290.0,8.25,12
Traceable Quran Workbook- Uthmani Naksh Script Juz Amma,Free Minds Club,Religion,Islam,Staple Bound,5.0,1.0,19.41,12
The Qur'an,M A S Abdel Haleem,Religion,Islam,Paperback,4.7,6405.0,20.38,12
The Noble Quran Tafseer Ahsanul Kalaam (Al -Qur'anul Kareem) -4 in 1,Dr. Mohammad Mohsin Khan,Religion,Islam,Hardcover,4.6,131.0,35.86,12
Ar Raheequl Makhtoom (The Sealed Nectar) (Urdu in Roman English),Maulana Safiur Rahman Al-Mubarakpuri,Religion,Islam,Hardcover,4.7,119.0,18.87,12
Peer e Kamil | پیر کامل,Umera Ahmad,Religion,Islam,Paperback,4.7,28.0,18.68,12
Don't Be Sad,Aaidh ibn Abdullah al-Qarni,Religion,Islam,Hardcover,4.7,394.0,10.43,12
"Sahih Al-Bukhari (Summarized) (First Edition, 1996/1417H)",Imam Bukhari (R.A),Religion,Islam,Hardcover,4.7,480.0,16.93,12
Pakistani Panj Surah – The Quranic Wisdom | English,Matiullah Jauhar Khan,Religion,Islam,Hardcover,4.7,81.0,16.98,12
Stories of The Prophets,Al Imam Ibn Kathir,Religion,Islam,Hardcover,4.7,363.0,12.08,12
Invaders and Infidels (Book 1): From Sindh to Delhi: The 500-Year Journey of Islamic Invasions,Sandeep Balakrishna,Religion,Islam,Paperback,4.7,519.0,18.87,12
The Holy Quran In Urdu Translation In Roman Script With Transliteration & Arabic Text Best Quality Roman Quran Urdu Best For People Who cannot read Urdu,Maulana Qari Faheemuddin Ahmed Siddiqui,Religion,Islam,Hardcover,4.7,341.0,17.42,12
HUDA ROMAN QURAN,Qari Faheemuddin Siddiqi,Religion,Islam,Hardcover,4.0,2.0,21.83,12
The Sealed Nectar Premium,Safiur Rahman Mubarakpuri,Religion,Islam,Hardcover,4.8,69.0,23.24,12
Al-Adab Al-Mufrad English - Manners in Islam - Imam Bukhari,Imam Bukhari,Religion,Islam,Hardcover,4.6,219.0,11.16,12
"Ayodhya: City of Faith, City of Discord",Valay Singh,Religion,Islam,Kindle Edition,4.2,35.0,27.1,12
Holy Quran – Urdu translation in ROMAN Script with Transliteration and Arabic Text by Mufti Taqi Usmani,Mufti Muhammad Taqi Usmani,Religion,Islam,Hardcover,4.8,25.0,26.69,12
Qisasul Ambiya Quran-O-Hadees-e-Saheeha Ki Roshni mein Urdu Translation in Roman Script,Imam Abul Fida IBN-E-KASEER AL-DAMSHAQI,Religion,Islam,Hardcover,4.9,35.0,24.7,12
Rumi Quotes,Rumi,Religion,Islam,Paperback,4.2,89.0,9.17,12
LISANUL QURAN | New TWO COLOUR Edition | لسان القرآن (حصہ اول تا چہارم) دو رنگوں میں,Amir Suhail,Religion,Islam,Hardcover,0.0,0.0,24.21,12
Qur'an Sharief Hindi Translation,Mohmmad Farooq Khan,Religion,Islam,Hardcover,4.3,163.0,16.84,12
The Sealed Nectar (Ar Raheeq Al Makhtum),Safi-ur-Rahman al-Mubarakpuri,Religion,Islam,Hardcover,4.7,44.0,13.83,12
"Eden: An Indian Exploration Of Jewish, Christian And Islamic Lore",DEVDUTT PATTANAIK,Religion,Islam,Paperback,4.5,192.0,19.46,12
Tauzeehul Quran (Asaan Tarjuma E Quran) (Urdu Translation in Roman Script with transliteration & Arabic Text) (Moallif Mufti Muhammad Taqi Usmani),Mufti Muhammad Taqi Usmaani,Religion,Islam,Hardcover,4.9,80.0,35.27,12
Quran 30 Para Set (Ap) with Pouch Bag - POCKET SIZE,Allah Subhanahu Wa Ta'ala,Religion,Islam,Paperback,4.5,145.0,11.16,12
The Glorious Quran - English Translation with annotations based on earliest authoritative sources (with Parallel Arabic Text),Zafarul-Islam Khan,Religion,Islam,Hardcover,5.0,3.0,54.83,12
Bahubali: 63 Insights into Jainism,Devdutt Pattanaik,Religion,Jainism,Hardcover,4.7,52.0,16.21,12
சமணம்: ஓர் எளிய அறிமுகம் (Tamil Edition),பா. ராகவன் Pa Raghavan,Religion,Jainism,Kindle Edition,4.1,101.0,3.64,12
"Third Eye: Third Eye Activation Mastery, Easy And Simple Guide To Activating Your Third Eye Within 24 Hours (Third Eye Awakening, Pineal Gland Activation, Opening the Third Eye)",Alicia Stevens,Religion,Jainism,Kindle Edition,4.0,39.0,5.67,12
Poojan Paath Pradeep Jinvani Sangrah,Poojan Paath Pradeep,Religion,Jainism,Paperback,4.5,42.0,13.1,12
"CHAKRAS: Mudras for Balancing and Awakening Chakras: The Powerful Personalised Meditation Guide, Cleanse And Activate Your 7 Chakras, Feel Energised And ... Mudras, Enlightenment, Spirituality)",Hannah O. White,Religion,Jainism,Kindle Edition,3.8,24.0,3.78,12
Jainism (Read & Shine),Team Pegasus,Religion,Jainism,Paperback,4.0,63.0,4.37,12
Kalpa Sutra of Bhadrabahu Svami (Lala S.L. Jain),K.C. Lalwani,Religion,Jainism,Hardcover,4.2,10.0,16.5,12
Jainism for Children: The 24 Founders,Nish Shah,Religion,Jainism,Kindle Edition,4.5,25.0,19.41,12
Jain Dharma Aur Darshan,Kamala Pant,Religion,Jainism,Paperback,4.0,2.0,17.9,12
History and Doctrines of the Ajivikas: A Vanished Indian Religion,A.L. Basham,Religion,Jainism,Hardcover,4.6,19.0,43.28,12
Atmasiddhi Shastra: Six Spiritual Truths of the Soul (Concise & Complete Commentary),Pujya Gurudevshri Rakeshji,Religion,Jainism,Hardcover,4.7,422.0,16.25,12
Awaken Your Mind,Acharya Mahapragya,Religion,Jainism,Kindle Edition,4.0,2.0,10.92,12
English Pratikraman (Jaina Education Series),Pravin K. Shah,Religion,Jainism,Kindle Edition,4.0,6.0,3.15,12
Kindness with Mahavira (Learning to Be),Chitwan Mittal,Religion,Jainism,Board book,4.9,19.0,16.5,12
The Peaceful Liberators: Jain Art from India,Pratapaditya Pal,Religion,Jainism,Paperback,4.6,5.0,69.14,12
Jain Dharma Ki Kahaniyan,Dhruva Kumar,Religion,Jainism,Hardcover,4.3,43.0,10.09,12
Gems of Jaina Wisdom Volume 1 Syadvad Siddhi,Ashok Sahajanand,Religion,Jainism,Hardcover,0.0,0.0,14.56,12
"THE JAINS: Jainists history, lifestyle, philosophy and Religion simplified",Ji Sung,Religion,Jainism,Kindle Edition,4.0,2.0,15.96,12
"Daily Yoga: Simple Asanas, Mudras, Pranayama for Relaxation",Kaira Pal,Religion,Jainism,Kindle Edition,4.3,12.0,3.66,12
जैन मन्त्रों से ग्रहों की महादशा के उपाय: ज्योतिष दर्शन श्रंखला (Hindi Edition),सिद्धार्थ जगन्नाथ जोशी,Religion,Jainism,Kindle Edition,3.5,14.0,2.47,12
Jainism Scientifically,Trilok Jain,Religion,Jainism,Kindle Edition,4.0,70.0,3.11,12
The Jain Path: Ancient Wisdom for an Age of Anxiety,Aidan Rankin,Religion,Jainism,Paperback,4.5,20.0,8.69,12
Yoga Mythology: 64 Asanas and Their Stories,Devdutt Pattanaik,Religion,Jainism,Hardcover,4.5,312.0,16.5,12
Philosophies of India: Hinduism and Jainism: Between Myths and Mantras: A Journey Through the Ancient Philosophies of India,Robbie Harrington,Religion,Jainism,Kindle Edition,0.0,0.0,4.8,12
Diet for Health and Spirituality,Acharya Mahapragya,Religion,Jainism,Kindle Edition,5.0,3.0,10.92,12
Jain Dharam Sanskar Book-1,Oswaal Editorial Board,Religion,Jainism,Paperback,5.0,5.0,4.85,12
"Astrology and Crystals: The Healing Power of Crystals and Stones (Celestial Trilogy: Numerology, Astrology and Crystals)",Lilli Abbott,Religion,Jainism,Kindle Edition,5.0,6.0,20.09,12
"Classical Indian Ethical Thought: A Philosophical Study Of Hindu, Jaina And Bauddha Morals",Kedar Nath Tiwari,Religion,Jainism,Paperback,4.3,22.0,9.66,12
Jains in India: Historical Essays,Surendra Gopal,Religion,Jainism,Hardcover,5.0,1.0,37.6,12
શુભ દેહ માનવનો મળ્યો (Gujarati) Shubh Deh Manavno Malyo,Pujya Gurudevshri Rakeshji,Religion,Jainism,Hardcover,0.0,0.0,12.13,12
Motivating Thoughts of Mahavira,Dulichand Jain ‘Sahityaratna’,Religion,Jainism,Hardcover,4.1,22.0,8.73,12
History of Indian Literature Vol. II: Buddhsit and Jaina Literature: v. 2,V.S. Sharma,Religion,Jainism,Hardcover,5.0,7.0,20.77,12
"CLASSICAL INDIAN PHILOSOPHY: A history of philosophy without any gaps, Volume 5",Peter Adamson,Religion,Jainism,Paperback,4.7,79.0,35.37,12
"Crystals and Healing Stones: The Power of Chakra Healing in Astrology (Celestial Trilogy: Numerology, Astrology and Crystals)",Lilli Abbott,Religion,Jainism,Kindle Edition,4.5,8.0,20.14,12
Jaina Philosophy of Non-Absolution: Critical Study of Anekantavada,Satkari Mookerjee,Religion,Jainism,Hardcover,0.0,0.0,33.72,12
"Jainism: History, Society, Philosophy and Practice",Agustin Paniker,Religion,Jainism,Hardcover,4.2,28.0,76.9,12
Jainism: Life Science (Primary Lessons on Jeev Tattva),Manisha Gala,Religion,Jainism,Perfect Paperback,4.2,7.0,7.28,12
LIVE AND LET OTHERS LIVE - MAHAVIRA (HB),Mahavira,Religion,Jainism,Hardcover,4.2,56.0,12.57,12
Jain Dharma Ki Kahaniyan (Hindi),"Dhruva ""] [""Kumar",Religion,Jainism,Kindle Edition,4.3,43.0,5.73,12
The Jaina Path of Purification,Padmanabh S. Jaini,Religion,Jainism,Paperback,4.6,21.0,15.77,12
Jainism: FAQs (A Beginner's Guidebook),Manisha Gala,Religion,Jainism,Perfect Paperback,3.0,2.0,8.25,12
Main Mahaveer Bol Raha hoon,Dulichand Jain,Religion,Jainism,Hardcover,4.2,24.0,10.19,12
जैनदर्शन: विज्ञान के परिप्रेक्ष्य में (Jain Darshan: Vigyan Ke Paripreksha me),Dr. Anil Kumar Jain,Religion,Jainism,Hardcover,4.8,6.0,8.73,12
Live and Let Others Live': Life Lessons from Mahavira,Nanditha Krishna,Religion,Jainism,Kindle Edition,4.2,56.0,14.7,12
India after Alexander: The Age of Vikramadityas,Raja Ram Mohan Roy,Religion,Jainism,Kindle Edition,4.4,17.0,3.44,12
Kadve Pravachan - Part 6 in Hindi by Jain Muni Traun Sagar Ji Maharaj (Hindi Edition),Jain Muni Tarun Sagar Ji Maharaj,Religion,Jainism,Kindle Edition,4.6,9.0,2.38,12
"One Day, Life Will Change: A story of love and inspiration to win life when it hits you hard . . .",Saranya Umakanthan,Religion,New Age & Spirituality,Paperback,4.4,2681.0,6.65,12
"The Original Rider Waite Tarot Pack [Cards] Waite, A.E. and Colman Smith, Pamela [Cards] Waite, A.E. and Colman Smith, Pamela",A.E. Waite,Religion,New Age & Spirituality,Cards,4.5,8492.0,37.65,12
Stop Overthinking Nick Trenton,Nick Trenton,Religion,New Age & Spirituality,Paperback,4.4,9325.0,7.91,12
You Can Heal Your Life,Louise L. Hay,Religion,New Age & Spirituality,Paperback,4.6,5633.0,15.96,12
Focus on What Mattes,Darius Foroux,Religion,New Age & Spirituality,Paperback,4.4,145.0,9.56,12
Rahasya (Hindi),Rhonda Byrne,Religion,New Age & Spirituality,Paperback,4.5,8215.0,15.77,12
The Ancient Science of Mantras,Om Swami,Religion,New Age & Spirituality,Paperback,4.5,2049.0,15.53,12
Inner Engineering: A Yogi’s Guide to Joy - English [Paperback] Sadhguru,Sadhguru,Religion,New Age & Spirituality,Paperback,4.6,21283.0,9.51,12
"Heal Your Gut, Mind and Emotions",Dimple Jangda,Religion,New Age & Spirituality,Paperback,4.6,87.0,14.7,12
"Rumi's Little Book of Life: The Garden of the Soul, the Heart, and the Spirit",Rumi,Religion,New Age & Spirituality,Paperback,4.5,2096.0,11.55,12
"The Complete Book of Yoga: Karma Yoga, Bhakti Yoga, Raja Yoga, Jnana Yoga",Swami Vivekananda,Religion,New Age & Spirituality,Paperback,4.6,3187.0,9.66,12
"The Body Keeps the Score: Mind, Brain and Body in the Transformation of Trauma",Bessel van der Kolk,Religion,New Age & Spirituality,Paperback,4.7,24109.0,23.1,12
KARMA: A YOGI'S GUIDE TO CRAFTING YOUR DESTINY,Sadhguru,Religion,New Age & Spirituality,Paperback,4.7,15125.0,14.07,12
THE DAILY STOIC,Ryan Stephen Holiday Hanselman,Religion,New Age & Spirituality,Paperback,4.7,17329.0,18.87,12
The Secret(Tamil),Rhonda Byrne,Religion,New Age & Spirituality,Paperback,4.6,3989.0,15.04,12
"Energize Your Mind: Learn the Art of Mastering Your Thoughts, Feelings and Emotions",Gaur Gopal Das,Religion,New Age & Spirituality,Audible Audiobook,4.6,3306.0,42.65,12
SECRET,BYRNE RHONDA,Religion,New Age & Spirituality,Hardcover,4.6,38981.0,35.95,12
DEATH: AN INSIDE STORY,Sadhguru,Religion,New Age & Spirituality,Paperback,4.7,12351.0,11.45,12
Karma: A Yogi’s Guide to Crafting Your Own Destiny: New York Times Bestselling Author of Inner Engineering,Sadhguru,Religion,New Age & Spirituality,Audible Audiobook,4.7,15125.0,48.76,12
Atomic Habits (Tamil),James Clear,Religion,New Age & Spirituality,Paperback,4.6,652.0,12.52,12
The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Audible Audiobook,4.5,57796.0,34.06,12
Learn Think And Predict Through Astrology,C. P. Arora,Religion,New Age & Spirituality,Kindle Edition,4.2,347.0,10.97,12
Original Tarot Cards Deck with Guidebook (Premium Edition),Arthur Edward Waite,Religion,New Age & Spirituality,Cards,4.4,639.0,32.75,12
Lal Kitab (Hindi Edition),Ambika Prasad Parashar,Religion,New Age & Spirituality,Kindle Edition,3.8,123.0,10.29,12
Angel Answers Oracle Cards: A 44-Card De,Radleigh Valentine,Religion,New Age & Spirituality,Cards,4.6,9380.0,54.15,12
The Ikigai Journey : A Practical Guide t,Francesc Miralles Hector Garcia,Religion,New Age & Spirituality,Hardcover,4.6,684.0,16.69,12
Osho Bestsellers In Hindi|Osho Books in Hindi|Spritual Books|Meditation Books|- Dhyan Sutra + Jeevan Jine Ki Kala (Set of 2 Books),Osho,Religion,New Age & Spirituality,Paperback,4.4,86.0,12.76,12
"Simplified Tarot by Jasmeet Kaur (Upgraded Version) - A 78-cards deck with meanings on each card on both sides - Upside and downside along with Yes/No options and Elements associated with each card. Additionally, zodiac signs and chakra symbols assosciated with each card have been mentioned.. Best for beginners and learners as easy to understand. No requirement of reading booklets associated with cards as each meaning is mentioned on the card itself..",Jasmeet Kaur,Religion,New Age & Spirituality,Cards,4.6,267.0,38.77,12
Autobiography of A Yogi Tamil,Paramahansa Yogananda,Religion,New Age & Spirituality,Paperback,4.7,1749.0,10.25,12
The Little Blue Book on Krishna by Shubha Vilas (Deluxe Silk Hardbound) - Hindu Deity | Lord Krishna | Religion | Spirituality | Explore the Cultural Heritage of Krishna Worship | A Collection of Devotional Stories,Shubha Vilas,Religion,New Age & Spirituality,Hardcover,4.6,318.0,13.15,12
The God Delusion : 10th Anniversary Edition,Richard Dawkins,Religion,New Age & Spirituality,Paperback,4.6,11506.0,19.26,12
"Esther & Jerry Hicks""एस्थर एंड जेरी हिक्स"": The Law of Attraction ""द लॉ ऑफ़ अट्रैक्शन"" (Paperback Book in Hindi)",Esther,Religion,New Age & Spirituality,Paperback,4.2,939.0,8.73,12
All Religions Are Not The Same,Sanjay Dixit,Religion,Religious Studies,Paperback,4.9,151.0,12.13,12
JEEVAN KE ADHBHUT RAHASYA (HINDI),DAS GAUR GOPAL,Religion,Religious Studies,Paperback,4.5,2696.0,6.74,12
Adhyatmikta,Rajarshi Ranjan Nandy,Religion,Religious Studies,Paperback,4.7,413.0,16.25,12
101 Essays That Will Change The Way You Think,Brianna Wiest,Religion,Religious Studies,Paperback,4.3,14834.0,22.08,12
Inner Engineering (Hindi),सद्गुरु,Religion,Religious Studies,Paperback,4.5,4589.0,7.86,12
"What Are You Doing With Your Life? [Paperback] Krishnamurti, J.",J. Krishnamurti,Religion,Religious Studies,Paperback,4.5,990.0,9.41,12
Ashtavakra Gita,Swami Nityaswarupananda,Religion,Religious Studies,Paperback,4.5,76.0,4.8,12
"""Mahabharata: The Great Indian Epic by Sudarshan Ray - English | Paperback | Book on Ancient Indian Stories about Pandavas and Kauravas | Kurukshetra War | Greatest Epic of India""",Sudarshan Ray,Religion,Religious Studies,Paperback,4.3,80.0,9.66,12
AGHORA-III: THE LAW OF KARMA,Svoboda,Religion,Religious Studies,Paperback,4.7,784.0,9.46,12
AN INTRODUCTION TO INDIAN PHILOSOPHY,Satishchandra Chatterjee,Religion,Religious Studies,Paperback,4.5,1379.0,9.27,12
Meditations: A New Translation,MARCUS AURELIUS,Religion,Religious Studies,Paperback,4.3,1344.0,9.51,12
Shree Hita Chaurasi Shri Hita Sphuta Vani Shri Sevak Vani Evam Shri Radha Radhasudhanidhi Stotranam Shri Hita Chaurasi / Shri Hit Chaurasi,SHREE HITA RADHA KELI KUNJ,Religion,Religious Studies,Hardcover,4.8,7.0,21.3,12
The Hidden Power of Gayatri Mantra,Om Swami,Religion,Religious Studies,Paperback,4.6,1579.0,11.4,12
மாயோனின் காரிகை அவள்...! (Tamil Edition),யாஷ் கார்முகில்  Yash Karmugil,Romance,Action & Adventure,Kindle Edition,4.3,71.0,17.03,29
மோதும் மோகனங்கள் : Mothum mokanangal (Tamil Edition),ஜெநிஷா  தீன் ,Romance,Action & Adventure,Kindle Edition,3.9,19.0,24.21,29
When She Unravels: A Dark Mafia Romance (The Fallen Book 1),Gabrielle Sands,Romance,Action & Adventure,Kindle Edition,4.4,10672.0,20.18,29
Skin of a Sinner: A Dark Childhood Best Friends Romance,Avina St. Graves,Romance,Action & Adventure,Kindle Edition,4.0,4808.0,13.73,29
KING: Alliance Series Book Two,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,4.4,14931.0,7.23,29
Bound by Hatred: Enemies to Lovers Indian Romance,M.V. Kasi,Romance,Action & Adventure,Kindle Edition,4.4,731.0,9.66,29
உண்மைச் சொன்னால் நேசிப்பாயா?? (முழு தொகுப்பு) (Tamil Edition),யாஷ் கார்முகில்  Yash karmugil ,Romance,Action & Adventure,Kindle Edition,4.3,25.0,24.26,29
விழி தேடும் விதிகள் : VIZHI THEDUM VITHIKAL (Tamil Edition),LATHA B,Romance,Action & Adventure,Kindle Edition,4.0,20.0,14.51,29
DOM: Alliance Series Book Three,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,4.6,13881.0,20.14,29
When She Falls: A Dark Mafia Enemies to Lovers Romance (The Fallen Book 3),Gabrielle Sands,Romance,Action & Adventure,Kindle Edition,4.4,4145.0,26.64,29
HANS: Alliance Series Book Four,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,4.6,11084.0,20.14,29
NERO: Alliance Series Book One,S.J. Tilly,Romance,Action & Adventure,Kindle Edition,4.2,18645.0,20.14,29
Broken Whispers: An Arranged Marriage Mafia Romance (Perfectly Imperfect Book 2),Neva Altaj,Romance,Action & Adventure,Kindle Edition,4.4,11926.0,16.16,29
Ruined Secrets: An Age Gap Arranged Marriage Mafia Romance (Perfectly Imperfect Book 4),Neva Altaj,Romance,Action & Adventure,Kindle Edition,4.3,7579.0,15.96,29
